sample_idx,atom_idx,element,mace_H,mace_OH,mace_CH3,mace_NH2,mace_H_norm,mace_OH_norm,mace_CH3_norm,mace_NH2_norm
122,4,Ru,-4.382202,-9.640106,-20.25293,-16.093811,-2.4466352,0.07170702,-1.0217363,-0.4139781
123,1,Ti,-3.1548157,-11.625,-19.733582,-16.511292,0.3084071,-1.265527,0.3217309,-0.8752886
124,1,Ti,-2.544403,-11.410934,-19.563889,-16.166046,1.6785644,-1.1213099,0.76069844,-0.49379694
125,5,Pt,-3.656433,-8.70256,-20.076675,-15.442429,-0.8175441,0.70333683,-0.56579584,0.30579102
126,3,Ti,-3.885666,-12.422928,-19.971756,-17.12851,-1.3320895,-1.8030955,-0.2943867,-1.5573064
126,2,Ti,-3.885559,-12.422928,-20.009583,-17.078232,-1.3318498,-1.8030955,-0.3922377,-1.5017502
126,4,Ti,-3.899475,-12.143646,-19.903503,-17.01004,-1.3630862,-1.6149418,-0.1178287,-1.4263995
127,1,Ti,-3.6491852,-11.958405,-19.75319,-16.925003,-0.80127513,-1.4901435,0.27100947,-1.3324344
128,3,Zr,-3.577057,-12.231689,-20.296265,-17.062988,-0.639373,-1.674257,-1.1338366,-1.4849063
128,1,Zr,-3.5773315,-12.232727,-20.304596,-17.063965,-0.6399895,-1.6749561,-1.1553884,-1.4859854
129,3,Zr,-3.5789795,-12.247162,-20.316833,-17.066956,-0.64368856,-1.6846809,-1.1870449,-1.4892901
129,2,Zr,-3.5789795,-12.247131,-20.318726,-17.063599,-0.64368856,-1.6846603,-1.1919394,-1.4855808
129,4,Zr,-3.57901,-12.247314,-20.32306,-17.06372,-0.64375705,-1.6847837,-1.2031494,-1.4857156
130,1,Zr,-3.5778809,-12.238953,-20.281342,-17.05722,-0.64122254,-1.6791503,-1.0952331,-1.4785329
130,3,Zr,-3.579773,-12.247314,-20.3172,-17.071594,-0.64546955,-1.6847837,-1.1879922,-1.4944158
130,2,Zr,-3.579773,-12.247314,-20.333923,-17.074158,-0.64546955,-1.6847837,-1.2312534,-1.4972484
131,3,Ag,-2.359703,-9.1399,-19.162971,-14.516869,2.0931497,0.4086986,1.7978041,1.3285228
131,1,Ag,-2.360199,-9.138855,-19.183983,-14.5241165,2.0920365,0.40940276,1.7434514,1.3205138
132,3,Ag,-2.3634567,-9.136658,-19.171791,-14.515663,2.0847242,0.41088307,1.7749894,1.3298547
132,2,Ag,-2.3634567,-9.136658,-19.163269,-14.518715,2.0847242,0.41088307,1.7970345,1.3264827
132,1,Ag,-2.3639603,-9.135361,-19.188316,-14.520515,2.0835938,0.41175687,1.7322413,1.324493
133,1,Ag,-2.346672,-9.146133,-19.163826,-14.5159,2.1223996,0.40449923,1.7955937,1.3295934
134,1,Ag,-2.51062,-9.0971985,-19.018585,-14.498138,1.7543951,0.43746698,2.1713076,1.3492193
135,1,Ag,-2.4904785,-9.102753,-19.033142,-14.493805,1.7996057,0.4337251,2.1336513,1.3540078
136,5,Ti,-3.6275024,-12.70047,-20.13498,-17.223846,-0.75260514,-1.9900771,-0.7166182,-1.6626525
137,1,Au,-2.6324234,-8.473152,-19.490036,-14.421356,1.4809904,0.8578905,0.9517427,1.4340627
137,3,Au,-2.6321106,-8.473206,-19.473602,-14.44104,1.4816926,0.8578545,0.994254,1.4123123
138,4,Au,-2.625389,-8.471962,-19.470573,-14.445656,1.4967799,0.8586923,1.0020891,1.4072119
138,2,Au,-2.6259537,-8.472267,-19.490532,-14.422462,1.4955126,0.8584867,0.95045984,1.4328403
138,3,Au,-2.6259537,-8.4722595,-19.502815,-14.435219,1.4955126,0.85849184,0.91868496,1.4187447
139,2,Au,-2.6191483,-8.465958,-19.465141,-14.425407,1.5107883,0.8627375,1.0161412,1.4295862
139,3,Au,-2.6191483,-8.46595,-19.476677,-14.433266,1.5107883,0.8627426,0.9863004,1.4209028
139,1,Au,-2.6181564,-8.464989,-19.48832,-14.415016,1.5130147,0.8633902,0.9561833,1.4410683
140,1,Au,-2.6182404,-8.474617,-19.476921,-14.427811,1.5128262,0.8569036,0.98566884,1.4269305
141,8,Pd,-3.4766998,-8.6214905,-19.862366,-14.918869,-0.41410738,0.7579541,-0.011412327,0.8843175
141,2,Pd,-3.4765167,-8.620972,-19.84462,-14.913208,-0.41369638,0.75830364,0.03449355,0.89057285
142,4,Pd,-3.1397247,-8.613815,-19.891785,-14.950134,0.34228086,0.76312494,-0.087514244,0.84976983
142,3,Pd,-3.394043,-8.602631,-19.866974,-14.911728,-0.22857238,0.7706601,-0.023332855,0.89220834
142,2,Pd,-3.394104,-8.602631,-19.861252,-14.901749,-0.22870938,0.7706601,-0.008530875,0.9032353
143,1,Au,-2.730713,-8.261459,-19.579285,-14.528137,1.2603657,1.0005091,0.72087127,1.316071
144,3,Pd,-3.0914612,-8.593445,-19.85701,-14.906601,0.45061523,0.7768486,0.0024423269,0.8978736
145,4,Pd,-3.1470184,-8.611343,-19.886383,-14.942459,0.3259091,0.7647903,-0.07354117,0.8582508
146,3,Au,-2.456421,-8.214127,-19.342377,-14.206024,1.8760529,1.0323974,1.3337127,1.6720018
146,1,Au,-2.4582825,-8.21463,-19.35048,-14.204681,1.8718743,1.0320582,1.3127531,1.6734855
149,1,Au,-2.4750214,-8.220566,-19.348358,-14.21489,1.8343015,1.0280594,1.3182397,1.6622057
150,3,Cu,-2.9481354,-9.6623535,-19.659058,-15.364426,0.7723302,0.05671888,0.51451194,0.39198324
150,1,Cu,-2.9483795,-9.662277,-19.671295,-15.361557,0.7717822,0.05677028,0.4828554,0.39515305
151,3,Cu,-2.947235,-9.663345,-19.677795,-15.366486,0.774351,0.056050684,0.46604037,0.38970703
151,2,Cu,-2.947235,-9.663345,-19.673859,-15.362686,0.774351,0.056050684,0.47622412,0.39390537
151,4,Cu,-2.9473267,-9.663162,-19.658401,-15.365707,0.77414554,0.056174044,0.5162092,0.39056692
152,2,Cu,-2.9470367,-9.660507,-19.663803,-15.3654175,0.7747963,0.05796275,0.5022361,0.3908873
152,3,Cu,-2.9470367,-9.660507,-19.668777,-15.361511,0.7747963,0.05796275,0.4893683,0.39520365
152,1,Cu,-2.9474182,-9.660797,-19.675888,-15.359802,0.77394,0.057767432,0.47097436,0.39709204
153,1,Cu,-2.947998,-9.659958,-19.663391,-15.3602295,0.7726385,0.058332827,0.50330186,0.39661995
154,1,Cu,-3.071869,-9.690216,-19.795685,-15.393127,0.49459288,0.037947726,0.16108009,0.36026815
154,3,Cu,-3.0716095,-9.690094,-19.786972,-15.408798,0.49517512,0.038029965,0.18361858,0.34295213
155,4,Cu,-3.0693054,-9.686508,-19.788208,-15.407745,0.50034696,0.04044575,0.18042134,0.34411553
155,3,Cu,-3.0693054,-9.686264,-19.79625,-15.402542,0.50034696,0.040610228,0.15961963,0.34986505
155,2,Cu,-3.0693207,-9.686264,-19.79657,-15.393921,0.5003127,0.040610228,0.15879072,0.3593914
156,1,Cu,-3.0723724,-9.68631,-19.795258,-15.39418,0.4934626,0.040579386,0.1621853,0.35910475
156,3,Cu,-3.0720367,-9.687454,-19.790894,-15.404236,0.4942161,0.039808393,0.17347428,0.3479935
156,2,Cu,-3.0720367,-9.687454,-19.78798,-15.402527,0.4942161,0.039808393,0.18101342,0.34988192
157,1,Cu,-3.07576,-9.69455,-19.77649,-15.4028015,0.48585898,0.035028223,0.2107358,0.3495784
158,4,Hf,-3.2973328,-11.79306,-20.20459,-17.025635,-0.011492651,-1.3787502,-0.8966892,-1.4436312
158,2,Hf,-3.2973022,-11.793213,-20.223999,-17.038452,-0.01142415,-1.378853,-0.9468975,-1.4577942
158,3,Hf,-3.2973633,-11.793213,-20.232178,-17.03656,-0.0115611525,-1.378853,-0.9680545,-1.4557035
159,2,Hf,-3.2996216,-11.810455,-20.22165,-17.05655,-0.016630227,-1.3904693,-0.94081885,-1.4777911
159,3,Hf,-3.299591,-11.810394,-20.212189,-17.041656,-0.016561726,-1.3904282,-0.9163462,-1.461335
159,1,Hf,-3.2999268,-11.811371,-20.194458,-17.03772,-0.017315237,-1.3910861,-0.8704798,-1.4569849
160,1,Hf,-3.4477844,-12.420013,-20.420563,-17.268402,-0.34920266,-1.801132,-1.4553752,-1.7118859
161,2,Ir,-3.449463,-9.230652,-20.37143,-16.026428,-0.3529702,0.3475587,-1.3282754,-0.33952096
161,3,Ir,-3.4494324,-9.230652,-20.384918,-16.017487,-0.35290173,0.3475587,-1.3631687,-0.32964057
162,4,Ir,-3.4285583,-9.178528,-20.333008,-15.97168,-0.30604702,0.38267493,-1.228885,-0.27902454
162,3,Ir,-3.4281616,-9.177521,-20.362732,-15.976868,-0.30515653,0.3833534,-1.3057765,-0.2847572
162,2,Ir,-3.4281616,-9.177521,-20.35675,-15.996674,-0.30515653,0.3833534,-1.2903035,-0.30664247
163,3,Ir,-3.422638,-9.172668,-20.35498,-15.969299,-0.29275784,0.38662243,-1.2857248,-0.27639428
163,2,Ir,-3.4226074,-9.172668,-20.350433,-15.97168,-0.29268932,0.38662243,-1.273962,-0.27902454
163,1,Ir,-3.4203186,-9.167664,-20.352753,-15.967346,-0.28755176,0.38999426,-1.2799618,-0.27423608
164,1,Ir,-3.480774,-9.306824,-20.390045,-16.069183,-0.42325225,0.29624128,-1.3764312,-0.38676482
165,3,Ni,-3.0107574,-7.5611267,-19.84497,-15.350311,0.63176614,1.4723271,0.033585694,0.40757945
165,1,Ni,-3.0102234,-7.564621,-19.844925,-15.3415985,0.6329649,1.469973,0.03370411,0.41720694
166,3,Ni,-3.01474,-7.530655,-19.837769,-15.343964,0.62282676,1.4928561,0.052216455,0.41459352
166,2,Ni,-3.01474,-7.530655,-19.842285,-15.331497,0.62282676,1.4928561,0.040532757,0.42836875
166,4,Ni,-3.014679,-7.5306854,-19.84259,-15.352539,0.6229638,1.4928355,0.03974332,0.40511778
167,3,Ni,-3.01474,-7.5354767,-19.84311,-15.342514,0.62282676,1.4896077,0.038401272,0.4161953
167,2,Ni,-3.0147247,-7.5354767,-19.84143,-15.34285,0.622861,1.4896077,0.042743187,0.41582435
167,1,Ni,-3.014801,-7.535202,-19.838654,-15.333511,0.6226898,1.4897927,0.049927082,0.42614314
168,1,Ni,-3.0055237,-7.585678,-19.846146,-15.355255,0.6435141,1.4557867,0.030546354,0.40211657
169,4,Os,-3.8475342,-9.321442,-20.028473,-15.629913,-1.2464975,0.2863931,-0.44110397,0.09862282
169,3,Os,-3.847412,-9.321472,-20.041779,-15.634674,-1.2462234,0.28637254,-0.4755235,0.09336226
169,2,Os,-3.847412,-9.321472,-20.040833,-15.637543,-1.2462234,0.28637254,-0.47307622,0.09019244
170,1,Os,-3.8927307,-9.398376,-20.043854,-15.7146,-1.3479475,0.2345617,-0.48089167,0.0050455835
171,3,Pd,-3.1404266,-8.628098,-19.881912,-14.955063,0.34070534,0.7535029,-0.061975893,0.8443238
171,1,Pd,-3.140442,-8.628159,-19.890244,-14.949188,0.3406711,0.7534618,-0.08352758,0.8508152
172,4,Pd,-3.1368256,-8.62146,-19.887619,-14.955353,0.34878844,0.7579747,-0.0767384,0.84400344
172,2,Pd,-3.1368713,-8.621338,-19.896729,-14.9470825,0.3486857,0.75805694,-0.10030316,0.85314196
172,3,Pd,-3.1368713,-8.621338,-19.895966,-14.947937,0.3486857,0.75805694,-0.09832956,0.85219777
173,2,Pd,-3.139267,-8.620895,-19.875336,-14.9418335,0.34330836,0.758355,-0.044963483,0.8589421
173,3,Pd,-3.139267,-8.62088,-19.878647,-14.94368,0.34330836,0.75836533,-0.053528897,0.8569019
173,1,Pd,-3.1399841,-8.62146,-19.878662,-14.942673,0.3416986,0.7579747,-0.053568367,0.8580147
174,1,Pd,-3.1437683,-8.640213,-19.859695,-14.938553,0.33320448,0.74534065,-0.004504736,0.8625671
175,3,Pd,-2.8904877,-8.620331,-19.490005,-14.810364,0.9017287,0.7587354,0.9518216,1.0042144
175,1,Pd,-2.8911896,-8.620285,-19.49504,-14.816696,0.90015316,0.75876623,0.93879586,0.9972172
176,4,Pd,-2.8961792,-8.615921,-19.502914,-14.818192,0.8889532,0.7617063,0.91842836,0.9955648
176,3,Pd,-2.899887,-8.614822,-19.50145,-14.82106,0.8806304,0.76244646,0.92221767,0.992395
176,2,Pd,-2.899887,-8.614822,-19.505875,-14.822388,0.8806304,0.76244646,0.91077083,0.9909281
177,3,Pd,-2.896515,-8.617706,-19.50415,-14.818192,0.8881997,0.76050353,0.9152311,0.9955648
177,2,Pd,-2.896515,-8.617706,-19.501266,-14.819031,0.8881997,0.76050353,0.92269135,0.9946375
177,1,Pd,-2.8995667,-8.615952,-19.497314,-14.821136,0.8813496,0.7616857,0.93291456,0.9923107
178,1,Pd,-2.8986359,-8.60791,-19.506027,-14.819778,0.8834389,0.76710325,0.9103761,0.9938113
179,3,Pt,-3.3034058,-8.372665,-20.032364,-15.253006,-0.025124354,0.92558897,-0.4511693,0.51510054
179,1,Pt,-3.301239,-8.370178,-20.057068,-15.251572,-0.020260781,0.9272646,-0.5150744,0.5166854
180,4,Pt,-3.2834167,-8.3510895,-20.016235,-15.237137,0.019743813,0.9401248,-0.40944746,0.53263575
180,3,Pt,-3.2824554,-8.350052,-20.064774,-15.225494,0.021901594,0.9408238,-0.5350077,0.54550046
180,2,Pt,-3.2824554,-8.350037,-20.045074,-15.230911,0.021901594,0.9408341,-0.48404944,0.5395149
181,3,Pt,-3.2863312,-8.346649,-20.037521,-15.229172,0.013201966,0.94311625,-0.46451083,0.54143703
181,2,Pt,-3.2863312,-8.346649,-20.028595,-15.230103,0.013201966,0.94311625,-0.44141972,0.54040855
181,1,Pt,-3.2860565,-8.346176,-20.044998,-15.228821,0.0138184745,0.9434349,-0.4838521,0.5418248
182,1,Pt,-3.323761,-8.402237,-20.058273,-15.279327,-0.070814535,0.9056665,-0.51819265,0.4860157
183,1,Pt,-3.5317993,-8.901512,-20.305191,-15.477982,-0.53778595,0.56930196,-1.1569277,0.26650545
184,4,Au,-2.6528702,-8.488785,-19.494019,-14.480171,1.4350947,0.8473587,0.9414405,1.3690729
184,3,Au,-2.6147537,-8.477028,-19.487701,-14.463593,1.5206525,0.8552794,0.9577819,1.387392
184,2,Au,-2.614746,-8.47702,-19.47844,-14.461578,1.5206696,0.8552845,0.98174137,1.3896177
185,1,Pt,-3.5406036,-8.8953705,-20.33496,-15.500046,-0.5575485,0.57343966,-1.2339375,0.24212477
186,3,Au,-2.6010666,-8.475395,-19.454765,-14.450966,1.5513752,0.85637933,1.0429821,1.4013444
187,4,Au,-2.6291046,-8.4876175,-19.496994,-14.458527,1.4884399,0.84814507,0.9337435,1.3929899
188,3,Pt,-3.5214233,-8.809708,-20.120255,-15.458267,-0.5144956,0.63115114,-0.6785277,0.28828955
188,2,Pt,-3.5214233,-8.809708,-20.071686,-15.466782,-0.5144956,0.63115114,-0.5528885,0.27888122
189,3,Pt,-3.5224838,-8.809822,-20.146873,-15.465233,-0.51687604,0.6310741,-0.7473865,0.2805926
189,2,Pt,-3.5224838,-8.809822,-20.108238,-15.471306,-0.51687604,0.6310741,-0.6474436,0.27388203
189,4,Pt,-3.5224686,-8.809731,-20.025963,-15.466179,-0.51684177,0.63113576,-0.4346108,0.27954724
190,3,Pt,-3.5207977,-8.8211975,-20.075134,-15.474396,-0.5130913,0.6234104,-0.5618092,0.27046773
190,2,Pt,-3.5207977,-8.8211975,-20.024612,-15.472397,-0.5130913,0.6234104,-0.43111756,0.27267647
190,1,Pt,-3.5195618,-8.819565,-20.148773,-15.47818,-0.5103171,0.62451035,-0.7523008,0.26628625
191,1,Pt,-3.4762192,-8.734901,-20.040276,-15.441948,-0.41302848,0.68154854,-0.47163552,0.30632213
192,3,Re,-3.7843933,-10.799652,-19.69281,-16.255463,-1.1047689,-0.70948553,0.42719996,-0.592601
192,2,Re,-3.7843933,-10.799561,-19.69629,-16.230225,-1.1047689,-0.70942384,0.41820037,-0.5647133
192,4,Re,-3.7843018,-10.798737,-19.707794,-16.245087,-1.1045634,-0.70886874,0.38843852,-0.5811357
193,1,Re,-3.7836914,-10.818695,-19.71811,-16.278442,-1.1031934,-0.7223149,0.36175546,-0.61799335
193,2,Re,-3.7834778,-10.817047,-19.708801,-16.25058,-1.1027138,-0.72120464,0.38583335,-0.5872056
193,3,Re,-3.7834778,-10.817078,-19.711365,-16.23767,-1.1027138,-0.7212252,0.37920207,-0.57294136
194,1,Re,-3.8139343,-11.02832,-19.74765,-16.400818,-1.1710778,-0.8635406,0.28533778,-0.7532166
195,2,Re,-3.9602356,-10.817352,-20.162018,-16.488495,-1.4994718,-0.7214103,-0.78656244,-0.8500986
195,3,Re,-3.9602356,-10.817352,-20.206116,-16.39386,-1.4994718,-0.7214103,-0.9006364,-0.74552816
195,4,Re,-3.9603882,-10.817444,-20.059204,-16.386047,-1.4998143,-0.7214719,-0.52060044,-0.73689544
196,1,Re,-3.959198,-10.828674,-20.223602,-16.475739,-1.4971427,-0.72903794,-0.94587123,-0.836003
196,3,Re,-3.959198,-10.830048,-20.109741,-16.389862,-1.4971427,-0.7299631,-0.65133154,-0.7411106
196,2,Re,-3.9591675,-10.830048,-20.06314,-16.401276,-1.4970742,-0.7299631,-0.53078425,-0.7537225
197,1,Re,-4.0073853,-11.006317,-20.197723,-16.521606,-1.6053058,-0.8487169,-0.8789268,-0.88668644
198,3,Rh,-3.0262299,-8.866531,-19.3134,-15.174179,0.5970361,0.5928687,1.40867,0.60220325
198,2,Rh,-3.0261993,-8.866531,-19.306747,-15.187973,0.59710467,0.5928687,1.4258797,0.5869611
199,4,Rh,-3.0147095,-8.847076,-19.301758,-15.140991,0.6228953,0.6059756,1.4387871,0.63887537
199,2,Rh,-3.014862,-8.847351,-19.302246,-15.159119,0.62255275,0.60579056,1.437524,0.6188448
199,3,Rh,-3.014862,-8.847351,-19.298004,-15.1474,0.62255275,0.60579056,1.4484972,0.63179386
200,3,Rh,-3.0136719,-8.844086,-19.306335,-15.14505,0.6252243,0.6079905,1.4269454,0.6343904
200,2,Rh,-3.0136719,-8.844086,-19.30075,-15.1528015,0.6252243,0.6079905,1.4413922,0.62582517
200,1,Rh,-3.0135803,-8.843994,-19.304749,-15.147186,0.6254298,0.60805213,1.4310505,0.6320299
201,1,Rh,-3.046051,-8.9039,-19.32367,-15.2099,0.5525447,0.5676932,1.3821054,0.56273216
202,3,Ru,-3.3693848,-9.331604,-19.440521,-15.475006,-0.17322356,0.27954668,1.0798292,0.26979327
202,1,Ru,-3.3699646,-9.332306,-19.448914,-15.480591,-0.17452507,0.2790738,1.0581195,0.26362225
203,4,Ru,-3.3554382,-9.315704,-19.431305,-15.446869,-0.14191858,0.29025835,1.1036702,0.30088454
203,3,Ru,-3.355957,-9.316315,-19.431519,-15.455475,-0.14308311,0.28984717,1.1031176,0.29137507
203,2,Ru,-3.355957,-9.316315,-19.434692,-15.449738,-0.14308311,0.28984717,1.0949074,0.2977147
204,1,Ru,-3.3616028,-9.322968,-19.440369,-15.463196,-0.15575579,0.2853651,1.0802239,0.2828435
204,3,Ru,-3.3609009,-9.322296,-19.436127,-15.459137,-0.15418027,0.2858174,1.0911971,0.28732848
204,2,Ru,-3.3609009,-9.322296,-19.43042,-15.470276,-0.15418027,0.2858174,1.1059595,0.27502012
205,1,Ru,-3.3972168,-9.361572,-19.463867,-15.531433,-0.23569648,0.2593569,1.0194371,0.20744218
206,1,Ru,-3.9988098,-9.845581,-20.506989,-16.318604,-1.5860571,-0.066722535,-1.6789442,-0.66237086
207,5,Ti,-3.6784668,-12.690643,-20.259491,-17.264923,-0.8670019,-1.9834569,-1.0387093,-1.7080417
208,3,Ru,-3.748764,-9.572388,-20.196838,-15.987717,-1.024794,0.11732935,-0.87663746,-0.2967452
208,2,Ru,-3.7487488,-9.572388,-20.197357,-16.09085,-1.0247597,0.11732935,-0.87797946,-0.41070712
208,4,Ru,-3.749115,-9.572662,-20.090256,-15.967194,-1.0255817,0.11714432,-0.60092586,-0.2740675
209,1,Ru,-3.7489624,-9.643127,-20.050766,-16.072052,-1.0252392,0.06967159,-0.49877247,-0.38993466
210,2,Sc,-3.3371735,-12.393906,-19.994751,-17.000717,-0.10092073,-1.783543,-0.35387096,-1.4160975
210,4,Sc,-3.3372192,-12.393829,-20.019836,-17.002625,-0.10102348,-1.7834916,-0.41876283,-1.4182051
210,3,Sc,-3.3371887,-12.39386,-19.983475,-17.022858,-0.10095498,-1.7835122,-0.3247012,-1.4405625
211,1,Sc,-3.3424683,-12.375824,-20.005356,-16.99591,-0.11280566,-1.7713614,-0.38130397,-1.4107864
211,2,Sc,-3.3417816,-12.376968,-19.986984,-17.016281,-0.111264385,-1.7721323,-0.33377972,-1.4332955
211,3,Sc,-3.3417816,-12.376968,-19.99266,-16.995712,-0.111264385,-1.7721323,-0.3484633,-1.4105672
212,1,Sc,-3.311493,-12.40242,-20.001099,-16.966492,-0.043277122,-1.7892792,-0.3702913,-1.3782789
213,1,Ti,-3.6859436,-12.736389,-20.265808,-17.376282,-0.8837846,-2.014276,-1.0550506,-1.8310915
213,3,Ti,-3.6859436,-12.729492,-20.234863,-17.316406,-0.8837846,-2.0096295,-0.9750015,-1.7649299
214,3,Ti,-3.6818848,-12.744324,-20.25824,-17.375458,-0.87467396,-2.0196216,-1.0354725,-1.830181
214,2,Ti,-3.6819153,-12.744049,-20.260468,-17.368317,-0.87474245,-2.0194366,-1.0412354,-1.8222902
214,4,Ti,-3.6819153,-12.744385,-20.239563,-17.34613,-0.87474245,-2.0196629,-0.9871589,-1.7977747
215,2,Ti,-3.6842651,-12.766693,-20.2406,-17.386414,-0.88001704,-2.034692,-0.989843,-1.8422871
215,3,Ti,-3.6842346,-12.766602,-20.241333,-17.364197,-0.87994856,-2.0346303,-0.99173766,-1.8177378
215,1,Ti,-3.6838074,-12.727905,-20.229248,-17.289978,-0.8789895,-2.0085604,-0.96047586,-1.7357271
216,1,Ti,-2.8144684,-11.815414,-19.792587,-16.462173,1.0723647,-1.3938103,0.1690929,-0.8210138
217,5,Pt,-3.6501465,-8.687958,-20.07402,-15.452255,-0.80343294,0.71317476,-0.5589277,0.2949327
218,2,Ti,-3.6721954,-12.496353,-20.058563,-17.127975,-0.8529249,-1.8525625,-0.51894265,-1.5567163
218,3,Ti,-3.6721954,-12.496353,-20.05069,-17.179382,-0.8529249,-1.8525625,-0.49857512,-1.6135203
218,4,Ti,-3.6686249,-12.465286,-20.057312,-17.095215,-0.84491026,-1.8316325,-0.51570594,-1.5205163
219,1,Ti,-3.7263947,-12.745468,-20.185394,-17.28302,-0.97458273,-2.0203927,-0.8470335,-1.7280385
220,1,Zr,-3.5899658,-12.272736,-20.35788,-17.064331,-0.6683489,-1.7019101,-1.2932243,-1.4863901
220,3,Zr,-3.5899048,-12.272217,-20.314575,-17.05304,-0.66821194,-1.7015606,-1.181203,-1.4739131
221,4,Zr,-3.5838623,-12.255066,-20.321655,-17.05487,-0.6546487,-1.6900059,-1.199518,-1.4759364
221,3,Zr,-3.5839233,-12.255249,-20.345398,-17.06659,-0.6547857,-1.6901293,-1.2609364,-1.4888855
221,2,Zr,-3.5838928,-12.255249,-20.337097,-17.064545,-0.6547172,-1.6901293,-1.2394636,-1.4866261
222,2,Zr,-3.5895386,-12.321167,-20.36023,-17.097626,-0.66738987,-1.7345386,-1.299303,-1.5231802
222,3,Zr,-3.5894775,-12.32077,-20.340668,-17.083618,-0.6672529,-1.7342713,-1.2487,-1.5077021
222,1,Zr,-3.5876465,-12.296265,-20.292023,-17.071075,-0.66314286,-1.7177618,-1.1228634,-1.4938425
223,1,Zr,-3.6467285,-12.633362,-20.439087,-17.164429,-0.7957608,-1.944866,-1.5032941,-1.5969967
224,2,Au,-2.5709686,-8.425331,-19.441315,-14.375633,1.6189343,0.89010775,1.0777767,1.484586
224,3,Au,-2.5709686,-8.4253235,-19.445404,-14.378891,1.6189343,0.89011294,1.0671982,1.4809862
224,4,Au,-2.5698395,-8.425232,-19.438065,-14.379921,1.6214689,0.89017457,1.0861841,1.4798481
225,1,Au,-2.4858627,-8.395905,-19.43631,-14.349724,1.8099666,0.9099326,1.0907234,1.5132155
226,3,Au,-2.4154358,-8.1957245,-19.342682,-14.18103,1.9680498,1.044795,1.3329233,1.6996198
226,2,Au,-2.4154358,-8.1957245,-19.336731,-14.17804,1.9680498,1.044795,1.3483174,1.7029244
226,4,Au,-2.4154053,-8.195755,-19.331741,-14.183014,1.9681183,1.0447745,1.3612247,1.6974279
227,1,Au,-2.3464966,-8.174362,-19.329468,-14.160599,2.1227937,1.0591869,1.367106,1.7221962
228,4,Cu,-2.9382935,-9.642014,-19.680984,-15.348465,0.79442185,0.07042203,0.45779073,0.4096196
228,2,Cu,-2.9383698,-9.641846,-19.68274,-15.34935,0.79425055,0.07053511,0.45325145,0.40864167
228,3,Cu,-2.9383698,-9.641846,-19.68576,-15.340454,0.79425055,0.07053511,0.445436,0.4184715
229,4,Cu,-3.0704498,-9.658768,-19.80983,-15.396957,0.49777818,0.059134662,0.12448959,0.3560361
229,2,Cu,-3.0703278,-9.658554,-19.809021,-15.395569,0.49805218,0.05927858,0.12658161,0.3575704
229,3,Cu,-3.0703278,-9.658554,-19.809021,-15.388336,0.49805218,0.05927858,0.12658161,0.3655624
230,1,Cu,-3.0662384,-9.645981,-19.830322,-15.39035,0.5072313,0.06774925,0.07147876,0.3633368
231,3,Hf,-3.2819214,-11.688171,-20.168518,-16.99414,0.023100363,-1.3080859,-0.8033775,-1.4088305
231,2,Hf,-3.2818909,-11.68808,-20.163818,-16.99881,0.023168864,-1.3080243,-0.7912201,-1.4139899
231,4,Hf,-3.281952,-11.688477,-20.15738,-17.000122,0.023031862,-1.3082916,-0.77456295,-1.41544
232,1,Hf,-3.2704468,-11.548584,-20.097473,-16.938232,0.048856746,-1.2140452,-0.6195961,-1.3470527
233,3,Ir,-3.4167175,-9.161011,-20.355774,-15.95929,-0.27946863,0.3944763,-1.2877773,-0.26533362
233,2,Ir,-3.4167175,-9.161011,-20.351715,-15.961884,-0.27946863,0.3944763,-1.2772777,-0.26819995
233,4,Ir,-3.4154053,-9.158112,-20.34491,-15.955505,-0.27652308,0.39642948,-1.2596732,-0.26115215
234,1,Ir,-3.3912354,-9.108398,-20.325256,-15.919556,-0.22227028,0.4299215,-1.2088333,-0.22142819
235,4,Os,-3.841217,-9.320953,-20.030823,-15.623108,-1.2323178,0.28672206,-0.44718263,0.10614272
235,3,Os,-3.8411255,-9.320953,-20.041168,-15.624298,-1.2321123,0.28672206,-0.47394463,0.104827575
235,2,Os,-3.8411255,-9.320953,-20.036438,-15.62619,-1.2321123,0.28672206,-0.4617083,0.102736846
236,1,Os,-3.8292236,-9.294586,-20.029358,-15.603027,-1.2053969,0.3044858,-0.44339332,0.12833148
237,3,Pd,-3.1336212,-8.595703,-19.892563,-14.939972,0.35598105,0.7753272,-0.08952732,0.8609991
237,2,Pd,-3.1336212,-8.595703,-19.891129,-14.938583,0.35598105,0.7753272,-0.08581695,0.8625334
237,4,Pd,-3.1330261,-8.594971,-19.890503,-14.940781,0.35731682,0.7758206,-0.0841986,0.86010545
238,1,Pd,-3.1260834,-8.561111,-19.927551,-14.946732,0.3729008,0.7986318,-0.18003649,0.85352975
239,3,Pt,-3.2812042,-8.340317,-20.041931,-15.21666,0.024710137,0.9473824,-0.4759182,0.55526286
239,2,Pt,-3.2812042,-8.340317,-20.03598,-15.220993,0.024710137,0.9473824,-0.46052417,0.5504744
239,4,Pt,-3.2810974,-8.339874,-20.031662,-15.219482,0.02494989,0.94768053,-0.4493536,0.55214363
240,1,Pt,-3.2476807,-8.281021,-20.022583,-15.173904,0.0999585,0.9873302,-0.4258678,0.6025067
241,3,Re,-3.9163208,-10.594086,-20.012543,-16.283081,-1.4008988,-0.5709943,-0.39989525,-0.623119
